timestamp,value,anomaly_tag,probability
01-01-2021 09:25,3.694863169,0,0
01-01-2021 09:30,-0.288541447,0,0
01-01-2021 09:35,0.452321014,0,0
01-01-2021 09:40,19.94793235,1,1
01-01-2021 09:45,-1.753017056,0,0
01-01-2021 09:50,1.714234222,0,0
01-01-2021 09:55,1.127899549,0,0
01-01-2021 10:00,1.186547921,0,0
01-01-2021 10:05,-1.364081182,0,0
01-01-2021 10:10,2.104191466,0,0
01-01-2021 10:15,-2.102776594,0,0
01-01-2021 10:20,0.880285641,0,0
01-01-2021 10:25,13.28568344,1,1
01-01-2021 10:30,-1.485804488,0,0
01-01-2021 10:35,-0.849446594,0,0
01-01-2021 10:40,0.149477048,0,0
01-01-2021 10:45,9.244786519,1,1
01-01-2021 10:50,-2.325995147,0,0
01-01-2021 10:55,0.102844462,0,0
01-01-2021 11:00,-1.593455571,0,0
01-01-2021 11:05,20.71038865,1,1
01-01-2021 11:10,-1.379136351,0,0
01-01-2021 11:15,2.324901608,0,0
01-01-2021 11:20,-1.174879939,0,0
01-01-2021 11:25,-0.483092274,0,0
01-01-2021 11:30,1.220275826,0,0
01-01-2021 11:35,-1.846296475,0,0
01-01-2021 11:40,0.341189902,0,0
01-01-2021 11:45,1.960714131,0,0
01-01-2021 11:50,-2.411224852,0,0
01-01-2021 11:55,0.276950788,0,0
01-01-2021 12:00,0.389824191,0,0
01-01-2021 12:05,21.17273431,1,1
01-01-2021 12:10,-1.855426066,0,0
01-01-2021 12:15,-1.98068492,0,0
01-01-2021 12:20,0.782912348,0,0
01-01-2021 12:25,0.44547701,0,0
01-01-2021 12:30,0.375739276,0,0
01-01-2021 12:35,0.519672314,0,0
01-01-2021 12:40,-1.020037082,0,0
01-01-2021 12:45,0.348380546,0,0
01-01-2021 12:50,0.43960871,0,0
01-01-2021 12:55,-1.071527127,0,0
01-01-2021 13:00,2.798661767,0,0
01-01-2021 13:05,0.710749381,0,0
01-01-2021 13:10,-1.786955246,0,0
01-01-2021 13:15,0.984830413,0,0
01-01-2021 13:20,-1.462022505,0,0
01-01-2021 13:25,1.180626906,0,0
01-01-2021 13:30,1.737893369,0,0
01-01-2021 13:35,-1.231023478,0,0
01-01-2021 13:40,21.44506419,1,1
01-01-2021 13:45,0.61917139,0,0
01-01-2021 13:50,1.23309024,0,0
01-01-2021 13:55,22.84518947,1,1
01-01-2021 14:00,9.631917826,1,1
01-01-2021 14:05,-1.130604247,0,0
01-01-2021 14:10,-1.334271644,0,0
01-01-2021 14:15,13.77628457,1,1
01-01-2021 14:20,19.88434744,1,1
01-01-2021 14:25,0.511727962,0,0
01-01-2021 14:30,0.415036199,0,0
01-01-2021 14:35,1.240774874,0,0
01-01-2021 14:40,0.019502838,0,0
01-01-2021 14:45,2.180301116,0,0
01-01-2021 14:50,-0.39698525,0,0
01-01-2021 14:55,4.08025375,0,0
01-01-2021 15:00,0.938501022,0,0
01-01-2021 15:05,-1.285736335,0,0
01-01-2021 15:10,-1.606338747,0,0
01-01-2021 15:15,0.723708623,0,0
01-01-2021 15:20,-0.335194178,0,0
01-01-2021 15:25,1.071000741,0,0
01-01-2021 15:30,0.709856437,0,0
01-01-2021 15:35,-0.109243369,0,0
01-01-2021 15:40,-1.270190577,0,0
01-01-2021 15:45,-2.272270837,0,0
01-01-2021 15:50,-0.669772428,0,0
01-01-2021 15:55,1.284598191,0,0
01-01-2021 16:00,0.321140616,0,0
01-01-2021 16:05,-1.868608168,0,0
01-01-2021 16:10,0.259771389,0,0
01-01-2021 16:15,0.57797607,0,0
01-01-2021 16:20,-1.325786154,0,0
01-01-2021 16:25,0.230587659,0,0
01-01-2021 16:30,0.087313078,0,0
01-01-2021 16:35,-1.714455447,0,0
01-01-2021 16:40,0.536681041,0,0
01-01-2021 16:45,0.84117679,0,0
01-01-2021 16:50,1.624576865,0,0
01-01-2021 16:55,1.580703078,0,0
01-01-2021 17:00,-2.066504052,0,0
01-01-2021 17:05,-1.40673756,0,0
01-01-2021 17:10,0.772552901,0,0
01-01-2021 17:15,0.770678926,0,0
01-01-2021 17:20,0.772571529,0,0
01-01-2021 17:25,5.779097236,0,0
01-01-2021 17:30,0.856335766,0,0
01-01-2021 17:35,1.70334846,0,0
01-01-2021 17:40,1.431002645,0,0
01-01-2021 17:45,0.977086877,0,0
01-01-2021 17:50,-0.472903867,0,0
01-01-2021 17:55,1.138453831,0,0
01-01-2021 18:00,-1.159237822,0,0
01-01-2021 18:05,-0.35522791,0,0
01-01-2021 18:10,-0.728045322,0,0
01-01-2021 18:15,0.122811209,0,0
01-01-2021 18:20,3.47198785,0,0
01-01-2021 18:25,-2.800897789,0,0
01-01-2021 18:30,1.029390286,0,0
01-01-2021 18:35,-2.419073807,0,0
01-01-2021 18:40,-0.707897799,0,0
01-01-2021 18:45,1.633425895,0,0
01-01-2021 18:50,0.096420029,0,0
01-01-2021 18:55,-1.616617167,0,0
01-01-2021 19:00,-1.072955564,0,0
01-01-2021 19:05,1.019396623,0,0
01-01-2021 19:10,-1.095549948,0,0
01-01-2021 19:15,0.324687884,0,0
01-01-2021 19:20,0.06835776,0,0
01-01-2021 19:25,-0.977400521,0,0
01-01-2021 19:30,3.215916134,0,0
01-01-2021 19:35,0.950878533,0,0
01-01-2021 19:40,-3.03771388,0,0
01-01-2021 19:45,0.279681472,0,0
01-01-2021 19:50,-0.992679697,0,0
01-01-2021 19:55,21.27865,1,1
01-01-2021 20:00,18.81121889,1,1
01-01-2021 20:05,-0.172104662,0,0
01-01-2021 20:10,15.75748092,1,1
01-01-2021 20:15,1.298632791,0,0
01-01-2021 20:20,-1.800444611,0,0
01-01-2021 20:25,-0.501751854,0,0
01-01-2021 20:30,-0.712417967,0,0
01-01-2021 20:35,-0.979993849,0,0
01-01-2021 20:40,17.64818136,1,1
01-01-2021 20:45,0.607472566,0,0
01-01-2021 20:50,-1.891325932,0,0
01-01-2021 20:55,1.376792921,0,0
01-01-2021 21:00,3.183234296,0,0
01-01-2021 21:05,1.548697891,0,0
01-01-2021 21:10,-2.279054949,0,0
01-01-2021 21:15,-0.726351109,0,0
01-01-2021 21:20,16.90036672,1,1
01-01-2021 21:25,-1.061504198,0,0
01-01-2021 21:30,20.66572914,1,1
01-01-2021 21:35,1.16195108,0,0
01-01-2021 21:40,-1.390395707,0,0
01-01-2021 21:45,-0.089288034,0,0
01-01-2021 21:50,-4.86190101,0,0
01-01-2021 21:55,-1.536581462,0,0
01-01-2021 22:00,-0.378852227,0,0
01-01-2021 22:05,-1.871674773,0,0
01-01-2021 22:10,2.448616956,0,0
01-01-2021 22:15,-2.145212067,0,0
01-01-2021 22:20,-0.66006673,0,0
01-01-2021 22:25,0.196110866,0,0
01-01-2021 22:30,2.161909934,0,0
01-01-2021 22:35,-2.153793227,0,0
01-01-2021 22:40,1.744745628,0,0
01-01-2021 22:45,0.015349592,0,0
01-01-2021 22:50,-1.472262977,0,0
01-01-2021 22:55,0.693155211,0,0
01-01-2021 23:00,0.298589543,0,0
01-01-2021 23:05,-0.900325316,0,0
01-01-2021 23:10,0.104703127,0,0
01-01-2021 23:15,-0.577970395,0,0
01-01-2021 23:20,0.170276018,0,0
01-01-2021 23:25,0.993196012,0,0
01-01-2021 23:30,2.379025224,0,0
01-01-2021 23:35,-1.856723248,0,0
01-01-2021 23:40,3.199550062,0,0
01-01-2021 23:45,-2.928131699,0,0
01-01-2021 23:50,-0.227677643,0,0
01-01-2021 23:55,0.88247581,0,0
02-01-2021 00:00,0.421487802,0,0
02-01-2021 00:05,-0.93404928,0,0
02-01-2021 00:10,9.687816624,1,1
02-01-2021 00:15,-0.739501402,0,0
02-01-2021 00:20,-0.884047135,0,0
02-01-2021 00:25,1.274403146,0,0
02-01-2021 00:30,0.535523229,0,0
02-01-2021 00:35,-1.039364393,0,0
02-01-2021 00:40,21.34939981,1,1
02-01-2021 00:45,15.46094928,1,1
02-01-2021 00:50,1.219293178,0,0
02-01-2021 00:55,0.944443263,0,0
02-01-2021 01:00,-1.243492516,0,0
02-01-2021 01:05,-0.84027156,0,0
02-01-2021 01:10,1.120940408,0,0
02-01-2021 01:15,0.915555398,0,0
02-01-2021 01:20,-0.031352391,0,0
02-01-2021 01:25,0.175991075,0,0
02-01-2021 01:30,1.916497344,0,0
02-01-2021 01:35,-0.887357083,0,0
02-01-2021 01:40,0.820646072,0,0
02-01-2021 01:45,-0.303288979,0,0
02-01-2021 01:50,-0.326521805,0,0
02-01-2021 01:55,1.648165278,0,0
02-01-2021 02:00,1.238124523,0,0
02-01-2021 02:05,1.220264454,0,0
02-01-2021 02:10,1.958218211,0,0
02-01-2021 02:15,20.03150576,1,1
02-01-2021 02:20,1.022929457,0,0
02-01-2021 02:25,-0.465400135,0,0
02-01-2021 02:30,0.486249529,0,0
02-01-2021 02:35,19.80478542,1,1
02-01-2021 02:40,0.145493947,0,0
02-01-2021 02:45,0.892735538,0,0
02-01-2021 02:50,-1.227331025,0,0
02-01-2021 02:55,3.138580914,0,0
02-01-2021 03:00,-1.509026072,0,0
02-01-2021 03:05,-1.821282919,0,0
02-01-2021 03:10,1.73716631,0,0
02-01-2021 03:15,1.187494041,0,0
02-01-2021 03:20,0.936179726,0,0
02-01-2021 03:25,0.942518264,0,0
02-01-2021 03:30,-0.018370159,0,0
02-01-2021 03:35,8.654118443,1,1
02-01-2021 03:40,0.113706837,0,0
02-01-2021 03:45,-1.015742567,0,0
02-01-2021 03:50,1.4626796,0,0
02-01-2021 03:55,-0.220586072,0,0
02-01-2021 04:00,-1.238245795,0,0
02-01-2021 04:05,-0.482078762,0,0
02-01-2021 04:10,0.619397181,0,0
02-01-2021 04:15,-0.845586829,0,0
02-01-2021 04:20,-1.233330593,0,0
02-01-2021 04:25,0.365530817,0,0
02-01-2021 04:30,0.367449857,0,0
02-01-2021 04:35,-0.760414763,0,0
02-01-2021 04:40,-0.706557458,0,0
02-01-2021 04:45,0.348074906,0,0
02-01-2021 04:50,7.827873488,1,1
02-01-2021 04:55,-2.111195662,0,0
02-01-2021 05:00,-1.077666332,0,0
02-01-2021 05:05,-0.320170728,0,0
02-01-2021 05:10,0.466361348,0,0
02-01-2021 05:15,22.21303433,1,1
02-01-2021 05:20,21.28648943,1,1
02-01-2021 05:25,-0.239907795,0,0
02-01-2021 05:30,-0.028524312,0,0
02-01-2021 05:35,-1.503794047,0,0
02-01-2021 05:40,-0.027769704,0,0
02-01-2021 05:45,-0.432987958,0,0
02-01-2021 05:50,0.484077841,0,0
02-01-2021 05:55,-1.240846415,0,0
02-01-2021 06:00,0.779019771,0,0
02-01-2021 06:05,2.29910837,0,0
02-01-2021 06:10,-0.163140223,0,0
02-01-2021 06:15,0.602567583,0,0
02-01-2021 06:20,1.035215988,0,0
02-01-2021 06:25,-0.601830708,0,0
02-01-2021 06:30,0.336138723,0,0
02-01-2021 06:35,0.018888601,0,0
02-01-2021 06:40,0.146514148,0,0
02-01-2021 06:45,-1.159514676,0,0
02-01-2021 06:50,0.036765261,0,0
02-01-2021 06:55,15.74699744,1,1
02-01-2021 07:00,2.176715412,0,0
02-01-2021 07:05,1.438906239,0,0
02-01-2021 07:10,3.229773686,0,0
02-01-2021 07:15,-1.151021344,0,0
02-01-2021 07:20,1.308480955,0,0
02-01-2021 07:25,0.275013009,0,0
02-01-2021 07:30,3.2847044,0,0
02-01-2021 07:35,-1.212447428,0,0
02-01-2021 07:40,-1.259582763,0,0
02-01-2021 07:45,-0.899088968,0,0
02-01-2021 07:50,-3.185843586,0,0
02-01-2021 07:55,-0.788632533,0,0
02-01-2021 08:00,-1.138698992,0,0
02-01-2021 08:05,0.22559068,0,0
02-01-2021 08:10,0.512633964,0,0
02-01-2021 08:15,2.814256259,0,0
02-01-2021 08:20,16.42563576,1,1
02-01-2021 08:25,-0.865355483,0,0
02-01-2021 08:30,-1.347622007,0,0
02-01-2021 08:35,0.737878757,0,0
02-01-2021 08:40,-1.980349811,0,0
02-01-2021 08:45,2.747188149,0,0
02-01-2021 08:50,1.769160181,0,0
02-01-2021 08:55,-0.703763478,0,0
02-01-2021 09:00,-2.569701794,0,0
02-01-2021 09:05,2.030808561,0,0
02-01-2021 09:10,-0.171809768,0,0
02-01-2021 09:15,1.856724468,0,0
02-01-2021 09:20,-2.391641488,0,0
02-01-2021 09:25,-0.899062534,0,0
02-01-2021 09:30,0.00786555,0,0
02-01-2021 09:35,0.070470891,0,0
02-01-2021 09:40,-0.675098207,0,0
02-01-2021 09:45,0.934274899,0,0
02-01-2021 09:50,-1.601430644,0,0
02-01-2021 09:55,-0.213569228,0,0
02-01-2021 10:00,0.180443448,0,0
02-01-2021 10:05,10.77165825,1,1
02-01-2021 10:10,16.06742232,1,1
02-01-2021 10:15,-1.686963138,0,0
02-01-2021 10:20,-2.301171256,0,0
02-01-2021 10:25,1.916515233,0,0
02-01-2021 10:30,0.498471018,0,0
02-01-2021 10:35,-1.122729805,0,0
02-01-2021 10:40,22.32672796,1,1
02-01-2021 10:45,0.173511951,0,0
02-01-2021 10:50,1.768945776,0,0
02-01-2021 10:55,0.101277722,0,0
02-01-2021 11:00,3.091121887,0,0
02-01-2021 11:05,2.633011264,0,0
02-01-2021 11:10,-0.373446223,0,0
02-01-2021 11:15,1.457356426,0,0
02-01-2021 11:20,0.968063924,0,0
02-01-2021 11:25,2.052947336,0,0
02-01-2021 11:30,18.55261481,1,1
02-01-2021 11:35,1.02907719,0,0
02-01-2021 11:40,1.58763673,0,0
02-01-2021 11:45,-2.63810923,0,0
02-01-2021 11:50,-1.774887769,0,0
02-01-2021 11:55,-3.058848267,0,0
02-01-2021 12:00,-0.404110252,0,0
02-01-2021 12:05,1.076313384,0,0
02-01-2021 12:10,2.253535578,0,0
02-01-2021 12:15,0.111142171,0,0
02-01-2021 12:20,2.442923318,0,0
02-01-2021 12:25,-2.070152187,0,0
02-01-2021 12:30,-2.555073659,0,0
02-01-2021 12:35,-0.083321548,0,0
02-01-2021 12:40,0.576098173,0,0
02-01-2021 12:45,-0.049042122,0,0
02-01-2021 12:50,-3.10116315,0,0
02-01-2021 12:55,-0.133680059,0,0
02-01-2021 13:00,-1.956704251,0,0
02-01-2021 13:05,1.004508823,0,0
02-01-2021 13:10,0.549897369,0,0
02-01-2021 13:15,13.59018032,1,1
02-01-2021 13:20,-0.770800376,0,0
02-01-2021 13:25,-1.588820283,0,0
02-01-2021 13:30,-0.094018646,0,0
02-01-2021 13:35,1.432713481,0,0
02-01-2021 13:40,-1.47858907,0,0
02-01-2021 13:45,15.75606977,1,1
02-01-2021 13:50,-0.795386428,0,0
02-01-2021 13:55,-1.189309248,0,0
02-01-2021 14:00,-0.16054554,0,0
02-01-2021 14:05,-1.552863484,0,0
02-01-2021 14:10,-0.830473958,0,0
02-01-2021 14:15,-1.796816839,0,0
02-01-2021 14:20,2.947087699,0,0
02-01-2021 14:25,0.052895328,0,0
02-01-2021 14:30,-1.049588262,0,0
02-01-2021 14:35,0.320969866,0,0
02-01-2021 14:40,-0.168492075,0,0
02-01-2021 14:45,19.6685456,1,1
02-01-2021 14:50,0.92125005,0,0
02-01-2021 14:55,1.136261565,0,0
02-01-2021 15:00,-0.795751721,0,0
02-01-2021 15:05,-0.863727361,0,0
02-01-2021 15:10,-0.412577546,0,0
02-01-2021 15:15,-3.452881747,0,0
02-01-2021 15:20,17.72721341,1,1
02-01-2021 15:25,22.0503114,1,1
02-01-2021 15:30,2.46745157,0,0
02-01-2021 15:35,19.62644594,1,1
02-01-2021 15:40,0.864835445,0,0
02-01-2021 15:45,0.466875232,0,0
02-01-2021 15:50,4.618321213,0,0
02-01-2021 15:55,1.679362367,0,0
02-01-2021 16:00,-0.191876387,0,0
02-01-2021 16:05,-1.433310661,0,0
02-01-2021 16:10,17.59033052,1,1
02-01-2021 16:15,0.305195454,0,0
02-01-2021 16:20,-1.134526118,0,0
02-01-2021 16:25,-2.133380564,0,0
02-01-2021 16:30,14.03014067,1,1
02-01-2021 16:35,-1.622322005,0,0
02-01-2021 16:40,2.530712453,0,0
02-01-2021 16:45,1.322459635,0,0
02-01-2021 16:50,-0.011958962,0,0
02-01-2021 16:55,12.21991621,1,1
02-01-2021 17:00,0.116052461,0,0
02-01-2021 17:05,-1.291926302,0,0
02-01-2021 17:10,2.284686116,0,0
02-01-2021 17:15,0.808365066,0,0
02-01-2021 17:20,-1.555869231,0,0
02-01-2021 17:25,-0.285508017,0,0
02-01-2021 17:30,-1.31342738,0,0
02-01-2021 17:35,-2.074199596,0,0
02-01-2021 17:40,1.389266321,0,0
02-01-2021 17:45,2.864124961,0,0
02-01-2021 17:50,-2.097851361,0,0
02-01-2021 17:55,0.844453855,0,0
02-01-2021 18:00,-0.975963854,0,0
02-01-2021 18:05,-0.730688076,0,0
02-01-2021 18:10,-0.888590886,0,0
02-01-2021 18:15,-1.295986155,0,0
02-01-2021 18:20,0.072782442,0,0
02-01-2021 18:25,-1.246425175,0,0
02-01-2021 18:30,0.405685239,0,0
02-01-2021 18:35,-0.075357164,0,0
02-01-2021 18:40,-0.35842207,0,0
02-01-2021 18:45,-1.361345493,0,0
02-01-2021 18:50,-0.865156996,0,0
02-01-2021 18:55,1.133086839,0,0
02-01-2021 19:00,0.751375781,0,0
02-01-2021 19:05,-1.466332867,0,0
02-01-2021 19:10,0.148998458,0,0
02-01-2021 19:15,1.127080685,0,0
02-01-2021 19:20,-2.504107922,0,0
02-01-2021 19:25,0.815040289,0,0
02-01-2021 19:30,-0.993935638,0,0
02-01-2021 19:35,0.855898003,0,0
02-01-2021 19:40,-1.144888735,0,0
02-01-2021 19:45,-2.707323151,0,0
02-01-2021 19:50,-2.441313657,0,0
02-01-2021 19:55,0.07212742,0,0
02-01-2021 20:00,0.389583753,0,0
02-01-2021 20:05,-1.356474938,0,0
02-01-2021 20:10,10.95788869,1,1
02-01-2021 20:15,-2.492280093,0,0
02-01-2021 20:20,-0.099119698,0,0
02-01-2021 20:25,-1.8165243,0,0
02-01-2021 20:30,-0.977754162,0,0
02-01-2021 20:35,0.071098007,0,0
02-01-2021 20:40,-1.290620048,0,0
02-01-2021 20:45,-0.576833316,0,0
02-01-2021 20:50,21.50943921,1,1
02-01-2021 20:55,-0.865337804,0,0
02-01-2021 21:00,1.253538168,0,0
02-01-2021 21:05,-1.694560282,0,0
02-01-2021 21:10,0.794706267,0,0
02-01-2021 21:15,2.162352931,0,0
02-01-2021 21:20,-3.70746675,0,0
02-01-2021 21:25,-1.195342883,0,0
02-01-2021 21:30,0.865608191,0,0
02-01-2021 21:35,14.69543192,1,1
02-01-2021 21:40,0.55671881,0,0
02-01-2021 21:45,-0.90597778,0,0
02-01-2021 21:50,0.129884681,0,0
02-01-2021 21:55,-0.233515853,0,0
02-01-2021 22:00,1.751673092,0,0
02-01-2021 22:05,0.381631265,0,0
02-01-2021 22:10,0.506403993,0,0
02-01-2021 22:15,19.38218455,1,1
02-01-2021 22:20,-0.731409336,0,0
02-01-2021 22:25,-0.648837282,0,0
02-01-2021 22:30,0.591678214,0,0
02-01-2021 22:35,-0.631476721,0,0
02-01-2021 22:40,0.434662285,0,0
02-01-2021 22:45,3.113101198,0,0
02-01-2021 22:50,1.306687055,0,0
02-01-2021 22:55,-0.489035298,0,0
02-01-2021 23:00,1.801820883,0,0
02-01-2021 23:05,-0.61211306,0,0
02-01-2021 23:10,-3.057186803,0,0
02-01-2021 23:15,-1.512129466,0,0
02-01-2021 23:20,-2.806187882,0,0
02-01-2021 23:25,-0.527270226,0,0
02-01-2021 23:30,0.027627569,0,0
02-01-2021 23:35,2.514655968,0,0
02-01-2021 23:40,0.490391061,0,0
02-01-2021 23:45,-0.328650793,0,0
02-01-2021 23:50,1.244108372,0,0
02-01-2021 23:55,-3.316702964,0,0
03-01-2021 00:00,0.353421837,0,0
03-01-2021 00:05,1.156297791,0,0
03-01-2021 00:10,-2.217879369,0,0
03-01-2021 00:15,1.715631065,0,0
03-01-2021 00:20,0.507744611,0,0
03-01-2021 00:25,-0.622931871,0,0
03-01-2021 00:30,0.949172799,0,0
03-01-2021 00:35,3.406039287,0,0
03-01-2021 00:40,0.272799383,0,0
03-01-2021 00:45,0.372330879,0,0
03-01-2021 00:50,-0.689041349,0,0
03-01-2021 00:55,-1.274766554,0,0
03-01-2021 01:00,1.245503725,0,0
03-01-2021 01:05,-1.284125739,0,0
03-01-2021 01:10,0.107349356,0,0
03-01-2021 01:15,-0.71648617,0,0
03-01-2021 01:20,0.718469739,0,0
03-01-2021 01:25,0.500493158,0,0
03-01-2021 01:30,1.556309916,0,0
03-01-2021 01:35,-0.765024598,0,0
03-01-2021 01:40,-0.404812403,0,0
03-01-2021 01:45,-1.468145574,0,0
03-01-2021 01:50,-0.66643989,0,0
03-01-2021 01:55,0.56595074,0,0
03-01-2021 02:00,1.135482925,0,0
03-01-2021 02:05,-1.383247986,0,0
03-01-2021 02:10,1.30440888,0,0
03-01-2021 02:15,2.033456788,0,0
03-01-2021 02:20,0.620152355,0,0
03-01-2021 02:25,2.815193719,0,0
03-01-2021 02:30,-1.160683799,0,0
03-01-2021 02:35,-1.866982055,0,0
03-01-2021 02:40,12.33191963,1,1
03-01-2021 02:45,2.244066467,0,0
03-01-2021 02:50,0.981548485,0,0
03-01-2021 02:55,-0.083377006,0,0
03-01-2021 03:00,0.419952939,0,0
03-01-2021 03:05,-1.688233571,0,0
03-01-2021 03:10,3.668627969,0,0
03-01-2021 03:15,0.193831773,0,0
03-01-2021 03:20,0.164092192,0,0
03-01-2021 03:25,1.088649936,0,0
03-01-2021 03:30,0.721513848,0,0
03-01-2021 03:35,0.335826036,0,0
03-01-2021 03:40,-1.185711683,0,0
03-01-2021 03:45,0.707202536,0,0
03-01-2021 03:50,2.823036745,0,0
03-01-2021 03:55,2.018130069,0,0
03-01-2021 04:00,22.38977994,1,1
03-01-2021 04:05,19.23317649,1,1
03-01-2021 04:10,18.51559277,1,1
03-01-2021 04:15,-0.18868038,0,0
03-01-2021 04:20,0.083587368,0,0
03-01-2021 04:25,1.641287278,0,0
03-01-2021 04:30,-2.538696945,0,0
03-01-2021 04:35,2.294325479,0,0
03-01-2021 04:40,-0.237011848,0,0
03-01-2021 04:45,-0.640321605,0,0
03-01-2021 04:50,-1.518156563,0,0
03-01-2021 04:55,-2.482285008,0,0
03-01-2021 05:00,1.234755876,0,0
03-01-2021 05:05,0.109976951,0,0
03-01-2021 05:10,-1.93494135,0,0
03-01-2021 05:15,-1.942618158,0,0
03-01-2021 05:20,-0.503677049,0,0
03-01-2021 05:25,17.50353229,1,1
03-01-2021 05:30,-0.389387027,0,0
03-01-2021 05:35,-2.25471443,0,0
03-01-2021 05:40,-0.368614596,0,0
03-01-2021 05:45,-0.409085355,0,0
03-01-2021 05:50,5.954670036,1,1
03-01-2021 05:55,-0.0814423,0,0
03-01-2021 06:00,-0.346401795,0,0
03-01-2021 06:05,1.044309547,0,0
03-01-2021 06:10,2.773434142,0,0
