timestamp,temp_dev_max,temp_dev_avg,temp_dev_last,humidity_avg,door_open_count,time_above,power_avg,cumulative_damage,spoilage_percent
2021-01-05 03:45:00,2.17870130170612,1.0524560457838834,1.7241351540019068,61.32595304561652,0,10,3.801954209071518,49.19625658987505,0.5207626464457635
2021-01-05 05:36:00,13.18806504586142,5.785940945443013,13.138333823649596,66.79233670947902,2,15,2.993876718928813,50.239761832571965,0.7539370165393723
2021-01-05 06:28:00,2.9868789024652784,0.8752482145649255,1.892900815097299,61.31690689421944,1,5,3.701833098102562,49.77268072836212,0.5003726442292555
2021-01-05 08:07:00,1.9224656925056536,0.0703675500359229,0.3697571676480038,61.47222493130547,1,0,3.3541527511580824,48.965628751660425,0.43064174760477225
2021-01-05 09:25:00,2.352508914045188,0.2232205645509921,-0.2552694997598266,66.9953269423391,0,5,3.7398510856647222,48.46186205020364,0.4746024673077911
2021-01-05 11:16:00,0.8581391676073835,0.1926148813706791,0.8581391676073835,60.0144561638623,0,0,3.188689110324852,47.57672244762509,0.3970050328193592
2021-01-05 12:56:00,1.3257918051796125,-0.3640013172322073,-0.0108000686855049,51.61600609446193,1,0,4.234285634677281,46.75511559558019,0.39706020193724273
2021-01-05 13:10:00,2.9646608767732303,0.3454471376055193,-2.3463624175665743,67.51621169667074,0,5,2.85998624271879,46.35555004959237,0.46379031176409036
2021-01-05 13:43:00,7.198019193516913,4.67693444955064,4.963050135938573,60.355454527838646,0,25,3.404099450733144,47.35884492956517,0.7071587405516299
2021-01-05 14:05:00,1.7911641045710596,-0.5481927195690126,0.6930913398778458,69.5438227594067,0,0,3.37092839673991,46.587202113221835,0.40372992512103656
2021-01-05 15:19:00,16.52056060124768,8.661370919941081,16.52056060124768,50.166564363323175,0,25,3.4784231831698897,48.49947300987967,0.8360583652435863
2021-01-05 16:36:00,1.3355747452796791,-0.1937202418458289,0.8628075241598481,61.89233083732103,2,0,3.59554985777758,47.660369874719485,0.40646344073733004
2021-01-05 18:08:00,11.092912895763398,5.687876076811251,11.092912895763398,63.01340145911513,0,25,4.0914268840617,49.01926794100991,0.7762870031655287
2021-01-05 18:37:00,18.42240517909606,9.192205927969406,18.42240517909606,58.19064483198505,0,25,3.666458448749212,51.06927828974113,0.8677040312179526
2021-01-05 20:10:00,2.0618001820369543,0.5761323111717461,1.511480238900596,54.71329190356079,1,5,3.417324807402901,50.49494914178592,0.4906861601797197
2021-01-05 20:28:00,1.6865300398057528,0.2112710352017212,-1.5294965080381715,55.32902888205933,0,0,3.2488582789704474,49.650330102851164,0.43342492015490197
2021-01-05 21:40:00,0.8519126146127007,-1.222646592559754,-2.5781263392932487,61.528479751055634,1,0,3.9899086628924767,48.74081093702618,0.40876839733043085
2021-01-05 22:48:00,3.212074677766616,-0.6116827826165144,-3.053296264226809,57.22164066078756,1,5,3.204738485386825,48.32577803670679,0.4892563067667226
2021-01-06 00:21:00,19.375747285204383,9.595209942134709,19.375747285204383,64.3039723416766,2,25,3.6779882765362006,50.483085709922676,0.872966895207329
2021-01-06 01:56:00,2.3921010109753738,-0.9698024898829102,-3.6142114818274393,65.08717408840772,1,5,2.817058112634181,49.95284989479981,0.4911316860384061
2021-01-06 02:29:00,3.132664159304888,0.0722789323841262,2.806447763057676,60.78809805813281,0,10,3.312589686583364,49.75079398451569,0.544423290961074
2021-01-06 02:55:00,1.406086723919678,0.4455359281001563,-1.4109673464613692,64.82595092281834,1,0,2.92580793737851,48.8935746037695,0.42042779879463316
2021-01-06 04:23:00,0.2873089491672473,-0.4018587073576789,-0.442168926449618,52.61400166171322,0,0,3.4729793737753223,47.943859388712504,0.3905020752458684
2021-01-06 04:57:00,4.12516079937113,1.0811323305076996,-1.694475344400722,55.541154706932616,0,15,3.79357603501132,48.12424795927662,0.5866871063539478
2021-01-06 06:55:00,1.3534157606799724,-0.8816285961052349,-1.361634270220378,64.15458430137103,0,0,3.937861770131344,47.29439774463772,0.4030465081111882
2021-01-06 08:28:00,1.2245087339075127,-0.3304312133941363,-0.3890876339058877,69.4247239692761,0,0,4.482282792454275,46.4685116456679,0.39234153852779585
2021-01-06 08:50:00,14.663345771894654,7.499679524507637,14.663345771894654,62.9668326975482,2,25,3.6464153573305302,48.20114929840022,0.8141561289467301
2021-01-06 09:54:00,2.275420184562968,0.0288778932110898,-0.0277388825895741,69.6802726301904,2,10,3.400267662671329,47.95011749051938,0.5093751048826703
2021-01-06 10:49:00,1.9963007705507536,0.4214141340048106,-1.470391764446262,60.67099531366927,0,0,4.191627665217811,47.18675261622297,0.4135919568544986
2021-01-06 11:51:00,1.03240010107627,-0.1159983756304967,-1.532160933987889,61.64342700205396,1,0,3.0658571662243363,46.34419277380398,0.38765961630912726
2021-01-06 12:40:00,0.8782361156244249,-1.3797686338766166,-2.1224638078140714,65.89159431699325,1,0,3.02587510874778,45.503376057659096,0.3765116475336465
2021-01-06 13:54:00,2.4617393086373625,-0.901096030810468,2.4617393086373625,68.8047311386705,1,5,3.638823822452182,45.079558988752375,0.44104419113129545
2021-01-06 14:16:00,2.593672152104304,0.7648035193793122,0.5908313922158683,60.179590784330735,1,5,3.7899857771637833,44.67714767988355,0.43927714901685827
2021-01-06 15:58:00,8.486997491061842,4.382487237322548,8.486997491061842,61.29040336366643,1,20,3.2899757612093388,45.595330480409935,0.6763049819779271
2021-01-06 17:29:00,2.831003848341624,0.6705250100823884,-0.3246167624888798,58.80033458724765,2,5,3.7816650630771416,45.205862247939216,0.449207283099323
2021-01-06 18:35:00,2.8686141148752,1.0162303428499904,-2.141000384273198,64.17929946151287,0,10,3.2086171122428926,45.0728691862382,0.4899946434139076
2021-01-06 20:10:00,10.871144120672568,5.985407295321729,10.009492817612482,59.55155690502844,1,25,3.647920684968286,46.46178392633935,0.7538153204547118
2021-01-06 21:23:00,15.58571976852437,7.538755556781237,15.58571976852437,57.80901546110173,3,25,3.2726131526498854,48.284948785127945,0.8249104291612047
2021-01-06 21:37:00,2.058092135924525,0.0432373924073642,0.1002223247661078,60.20504144177392,0,5,4.041187534706413,47.765942838745985,0.4617568112091658
2021-01-06 23:03:00,15.16107901162907,7.351539446405383,15.16107901162907,56.58746364248393,3,25,3.205830564293461,49.52140972511071,0.8278642965009279
2021-01-07 00:06:00,1.125804173152957,-0.3810501704572857,-0.2130114195442871,60.69461475979847,2,0,3.619313865455844,48.64131033957748,0.4127188769939356
2021-01-07 00:39:00,2.069758049610087,-0.9479395980283698,-2.680418597009769,55.26280667760936,1,5,4.116481773165591,48.11632042164772,0.4656695968820804
2021-01-07 02:27:00,19.601089302140743,8.784137527546994,19.601089302140743,55.31091860457286,2,25,3.503579104020496,50.299900764824564,0.8739761465809084
2021-01-07 03:46:00,2.2323529753042166,0.0045708627313096,-0.3625476771247378,51.00031317325461,2,10,3.7800332108544903,50.00267334110789,0.5302932392691053
2021-01-07 05:10:00,12.10850843533769,6.342272948944324,10.884751753427416,54.20934637244738,2,25,3.5196486100421893,51.41425370094882,0.8056356140995997
2021-01-07 05:55:00,1.262975543178193,-0.954085344202826,-0.5622330849327071,61.489795986741846,0,0,3.0076836078432625,50.5097402301613,0.43457456008790546
2021-01-07 06:40:00,13.414729187454968,7.382834169657269,13.414729187454968,54.109475092709175,0,25,3.9453286809678088,52.03918888592866,0.8243882908265455
2021-01-07 08:25:00,1.918298719970089,0.5441925510573427,1.918298719970089,60.33775511321769,1,0,4.047466315990146,51.18639838276715,0.4537909131169038
2021-01-07 09:04:00,1.375972742038165,-0.2482947083803151,-0.2415922545207038,57.263102526966286,1,0,3.779759177712718,50.297515743831546,0.4344454557816926
2021-01-07 09:49:00,2.926713072446688,0.6133729315691134,2.926713072446688,56.16666745781427,1,10,3.6955231403971776,50.06838331005469,0.5439327268218529
2021-01-07 11:42:00,0.1296381281792875,-0.5345378872936285,-0.125090431693323,60.20691045826542,2,0,4.069037451227195,49.079720180415165,0.3991862494179175
2021-01-07 13:22:00,2.1277970177220524,-0.6317092918228143,-3.73171298480262,62.84097249105378,0,5,4.049408328435071,48.55164988454362,0.47135060998131634
2021-01-07 14:31:00,2.167068741546423,0.6000244885343164,-1.1090259290497355,58.70106527490083,2,10,3.689127860228494,48.282989623524294,0.5108720911221123
2021-01-07 16:19:00,18.77208516902739,8.723144200054543,18.77208516902739,54.80009384156614,0,25,3.3785314296016984,50.381994177618495,0.8673683572144231
2021-01-07 17:51:00,0.5073787312937696,-0.2295283143583593,-1.2162767012110225,54.095659553329504,1,0,3.14437760528929,49.42407740973292,0.40952665332685645
2021-01-07 19:01:00,2.0860987313873167,-0.0046341222851324,-1.187564025851394,53.44003143236497,2,5,3.968501945017474,48.88503353721422,0.474095181537654
2021-01-07 20:51:00,1.7294168277342976,-0.6638731218600201,0.5407728224167485,50.17771964095798,2,0,3.22789830323074,48.07681571558789,0.4178986513104729
2021-01-07 22:25:00,3.408652080670322,0.7208118091919301,-1.9144566248075063,55.75100720404609,0,5,3.10671826803877,47.69432730518182,0.4862491541234037
2021-01-07 23:59:00,17.79178565144457,9.223755048719518,17.79178565144457,65.39599197147992,2,25,3.541004731302518,49.70903575291975,0.8551807122698749
2021-01-08 01:10:00,2.079524095894264,-0.3733023315960686,-3.9047056317409456,54.60642169661683,0,5,3.746123915383649,49.163648399258996,0.47691904918769423
2021-01-08 01:54:00,8.936574374257312,4.353453466036359,8.936574374257312,58.511058848720864,2,20,3.821071963220172,50.03615971995103,0.7228998320146364
2021-01-08 02:58:00,3.101859507245329,-0.692171386866883,-1.5769648674590186,56.95104672050903,0,5,3.945949228246191,49.58441875726205,0.5005325314892483
2021-01-08 03:24:00,9.477613914456027,3.959917710102342,9.477613914456027,50.7557998028978,0,20,3.5364381821990576,50.5015365457335,0.7348178555829853
2021-01-08 04:46:00,0.4304337814525638,-1.083738359662154,-1.5993523978488398,53.140698530358094,1,0,3.6117928125783823,49.53368832540118,0.40925527174388077
2021-01-08 05:13:00,5.177883248120082,3.2857239018254085,4.952290955256082,52.74040602802762,2,20,3.3425131034960494,50.03044711720892,0.6630123890603029
2021-01-08 05:42:00,1.792144292815408,-0.0504821020686681,0.5272198505283043,58.45093089879743,1,0,3.799070935775264,49.20546831556066,0.43073915013731273
2021-01-08 07:03:00,4.381128848828823,0.0003317400537442,-1.0509789815168349,54.88937470396638,0,5,3.5533987500279287,48.89570957643467,0.5172101690776608
2021-01-08 08:23:00,5.473662851408903,3.367924524080587,5.2534059926202445,62.86771098559442,0,20,3.991464370579442,49.43421434434405,0.662318935900481
2021-01-08 08:56:00,2.1101712836820568,-0.4440822096675181,-0.3057613961079752,63.54167426269794,2,5,2.74218468069469,48.89732684325801,0.4746753517915556
2021-01-08 09:19:00,16.730901376585294,8.867609546711579,16.730901376585294,60.31587857631166,2,25,2.9062667305907257,50.7840086412982,0.8509216820133894
2021-01-08 10:06:00,6.027257223575582,3.1601727629698133,4.541620372281415,63.09851918187247,0,25,4.281450418256433,51.583999676382646,0.7257174125386443
2021-01-08 11:53:00,1.23491987351656,0.1440838332542308,1.23491987351656,60.03977990388589,2,0,2.796706092732039,50.67334183045961,0.4357627416035681
2021-01-08 12:24:00,2.53740324806612,0.48144356374945,1.6885392240253765,60.16849572714887,1,5,3.113094748005272,50.1535405121609,0.4959830297414126
2021-01-08 12:50:00,13.694075377950242,6.3979441477286505,12.018781727756192,61.08442868791957,0,20,3.378896138547598,51.472489088956806,0.798447195247108
2021-01-08 13:54:00,3.5006348005583448,1.1655102355515428,2.355197123369564,65.88583446159477,3,10,3.8505661761738903,51.27610151763239,0.5672027522985692
2021-01-08 14:54:00,2.5108523831130896,0.8308079761736925,0.8004719930533284,60.009628255807,0,10,2.9565571530878274,50.98664302082483,0.5458553222057491
2021-01-08 15:12:00,2.813357190051512,0.304181450839349,-1.452402278052979,59.13094225995576,1,10,3.267962536303266,50.73261916503338,0.5488073634316372
2021-01-08 15:47:00,0.8044363642757872,-1.1550375206779862,-0.243185963219787,65.1130129097219,2,0,3.4086696663655296,49.79680154543174,0.41876716768834293
2021-01-08 17:16:00,1.937452840140672,-0.0881150824331188,-0.701335664731026,58.34455273745912,1,0,2.791974670299352,48.99073589285689,0.43117850048819295
2021-01-08 17:27:00,2.2780775290751905,0.2335536302674465,1.2963654221013383,58.840797571633736,2,5,3.5543070795653904,48.47917277284912,0.4733936897881399
2021-01-08 17:53:00,2.5005936542132616,0.9590815449286249,0.2010613293495353,57.33815705849798,1,5,3.57288395754694,47.99964749550504,0.472484495439062
2021-01-08 18:08:00,4.72808510176813,1.1375469559229832,-1.6852410498593997,54.86021511084328,1,15,3.500757658538641,48.23800688556821,0.5987670498972386
2021-01-08 18:34:00,10.326420753750782,5.5058426889545045,10.326420753750782,62.83507738920333,2,20,3.710257661834081,49.26523598172442,0.7370004164120574
2021-01-08 19:30:00,3.254904882120812,-0.2319457331194302,1.1753844971979106,61.83907538388517,1,5,3.410308976711736,48.84391194053777,0.49555121751690717
2021-01-08 20:09:00,0.3948043844951385,-0.4557724105877969,0.3948043844951385,61.57659792101782,2,0,3.4406333931319857,47.90572453140754,0.3920371046339311
2021-01-08 20:25:00,16.6790665799531,7.589025781445806,16.6790665799531,54.511808514318,0,25,3.403610325003092,49.80715856561479,0.8450814461817574
2021-01-08 21:43:00,2.902021844120725,-0.3345338738786267,0.8413390840227066,54.78165206686305,2,5,3.821107500989065,49.34041353502633,0.4941988334575123
2021-01-08 23:30:00,10.62386591807286,5.192461408747992,10.62386591807286,53.5853874458903,1,25,3.157092773214316,50.619744124296936,0.7819138421425779
2021-01-09 01:17:00,1.723889025045949,-0.2623687868009139,-0.6745126097193364,67.17938942097952,1,0,3.129592537347388,49.7762903662655,0.4354258409409635
2021-01-09 01:45:00,9.755146098923738,3.4179586835716584,9.755146098923738,61.78799341330835,2,20,3.011138668317025,50.71676887663471,0.7406113389985832
2021-01-09 02:32:00,1.8498220559081344,-0.7158131934277018,1.8498220559081344,66.19119418653032,3,0,3.772044672399625,49.88371606058101,0.4388707158599791
2021-01-09 03:23:00,0.2240343021986746,-0.9134377697104707,0.1108991805457506,61.38123234379304,3,0,3.456483832470292,48.90799710098486,0.3991375910663822
